试穿请在清洁环境进行，避免化妆沾染、香水、烟味；保留吊牌与原包装。,试穿请在清洁环境进行，避免化妆沾染、香水、烟味；保留吊牌与原包装。
汉服形制、交领宽窄、袖型等观感因个人审美差异较大，非质量问题时请优先参考详情页实拍与尺寸，并在期限内申请退换。,汉服形制、交领宽窄、袖型等观感因个人审美差异较大，非质量问题时请优先参考详情页实拍与尺寸，并在期限内申请退换。
八、争议与联系,八、争议与联系
如对审核结果有异议，可通过帮助中心「联系客服」或联系我们页提交补充材料。我们将在合理期限内复核。更完整的退款条款亦可参阅退款政策页。,如对审核结果有异议，可通过帮助中心「联系客服」或联系我们页提交补充材料。我们将在合理期限内复核。更完整的退款条款亦可参阅退款政策页。
查看配送说明,查看配送说明
前往我的订单,前往我的订单
退换政策目录,退换政策目录
确认操作,确认操作
确定,确定
操作失败,操作失败
确定要设置为默认地址吗？,确定要设置为默认地址吗？
确定要删除此地址吗？,确定要删除此地址吗？
新增地址,新增地址
暂无地址，请添加发货地址,暂无地址，请添加发货地址
地址,地址
邮编,邮编
发货地址详情,发货地址详情
返回列表,返回列表
默认地址,默认地址
国家,国家
省份,省份
街道地址,街道地址
邮政编码,邮政编码
完整地址,完整地址
创建时间,创建时间
更新时间,更新时间
例如：主仓库、分仓库等,例如：主仓库、分仓库等
联系人姓名,联系人姓名
保存,保存
收货地址管理,收货地址管理
暂无地址，请添加收货地址,暂无地址，请添加收货地址
收货地址详情,收货地址详情
编辑收货地址,编辑收货地址
例如：家、公司、学校等,例如：家、公司、学校等
收货人姓名,收货人姓名
选择收货地址,选择收货地址
China,China
使用新地址,使用新地址
保存此地址,保存此地址
账单地址与收货地址相同,账单地址与收货地址相同
账单地址,账单地址
选择账单地址,选择账单地址
账单地址已保存。,账单地址已保存。
更换地址,更换地址
收起地址列表,收起地址列表
地址列表加载失败，请稍后重试。,地址列表加载失败，请稍后重试。
该地址所在地区暂不支持配送（禁运）。,该地址所在地区暂不支持配送（禁运）。
同时用作收货地址,同时用作收货地址
请填写收货人。,请填写收货人。
请填写电话。,请填写电话。
电话号码格式不正确,电话号码格式不正确
请填写详细地址。,请填写详细地址。
请输入收货人姓名,请输入收货人姓名
邮箱,邮箱
请输入邮箱地址,请输入邮箱地址
请输入邮政编码,请输入邮政编码
"门牌号 / 楼栋单元等","门牌号 / 楼栋单元等"
确定要删除这个地址吗？,确定要删除这个地址吗？
系统,系统
运送地址列表,运送地址列表
全部客户,全部客户
搜索地址名称、联系人、电话或街道,搜索地址名称、联系人、电话或街道
搜索,搜索
重置,重置
ID,ID
客户ID,客户ID
状态,状态
操作,操作
暂无数据,暂无数据
是,是
否,否
启用,启用
禁用,禁用
上一页,上一页
下一页,下一页
新增运送地址,新增运送地址
客户,客户
请选择客户,请选择客户
请输入地址名称/标签,请输入地址名称/标签
请输入国家,请输入国家
请输入省份,请输入省份
请输入城市,请输入城市
请输入区县,请输入区县
请输入街道地址,请输入街道地址
选项,选项
返回,返回
费用模板,费用模板
"设计说明 · 计费 vs 可达性 · 基础货币","设计说明 · 计费 vs 可达性 · 基础货币"
"费用模板（本页）定义「怎么算钱」：固定 / 重量阶梯 / 金额阶梯（及兼容线性）。金额按站点基础货币；区域差价在「配送服务 / 航线」与 Profile。第1章：阶梯须从 0 连续并设 max_weight_kg。","费用模板（本页）定义「怎么算钱」：固定 / 重量阶梯 / 金额阶梯（及兼容线性）。金额按站点基础货币；区域差价在「配送服务 / 航线」与 Profile。第1章：阶梯须从 0 连续并设 max_weight_kg。"
编辑费用模板,编辑费用模板
新增费用模板,新增费用模板
取消编辑,取消编辑
模板名称,模板名称
模板代码,模板代码
计算类型,计算类型
固定费用,固定费用
按重量阶梯,按重量阶梯
按订单金额阶梯,按订单金额阶梯
按重量（兼容）,按重量（兼容）
按体积（兼容）,按体积（兼容）
按件数（兼容）,按件数（兼容）
混合（兼容）,混合（兼容）
最大可寄重量(kg),最大可寄重量(kg)
"阶梯 JSON","阶梯 JSON"
基础费用,基础费用
基础货币,基础货币
重量单价,重量单价
体积单价,体积单价
件数单价,件数单价
创建,创建
费用模板列表,费用模板列表
当前暂无费用模板配置。,当前暂无费用模板配置。
货币,货币
按重量,按重量
按体积,按体积
按件数,按件数
混合计费,混合计费
确认删除该自建费用模板？删除后不可恢复。,确认删除该自建费用模板？删除后不可恢复。
系统种子不可删除,系统种子不可删除
配送管理,配送管理
"各分区已改为整页主题界面（不再使用 iframe）。请点击上方 Tab，或使用左侧菜单进入对应功能。","各分区已改为整页主题界面（不再使用 iframe）。请点击上方 Tab，或使用左侧菜单进入对应功能。"
打开当前分区,打开当前分区
热门国家排序,热门国家排序
数字越小越靠前。用于结账邮编多国待选与国家下拉，避免热门市场被冷门同码国家挤到后面。,数字越小越靠前。用于结账邮编多国待选与国家下拉，避免热门市场被冷门同码国家挤到后面。
暂无可编辑国家，请先导入地址目录或执行升级种子。,暂无可编辑国家，请先导入地址目录或执行升级种子。
代码,代码
排序,排序
默认可达,默认可达
保存热门排序,保存热门排序
地区列表,地区列表
新增地区,新增地区
列表仅展示省份（浅层）。市/区请用上方筛选按需加载，避免整国地址树一次渲染过大。,列表仅展示省份（浅层）。市/区请用上方筛选按需加载，避免整国地址树一次渲染过大。
地区名称,地区名称
地区代码,地区代码
类型,类型
选择国家后，填写要新增的省份（必填）与区县（可选）。已存在的地区代码不能重复添加。,选择国家后，填写要新增的省份（必填）与区县（可选）。已存在的地区代码不能重复添加。
省份（必填）,省份（必填）
省份名称,省份名称
